"TimeCreated","LogName","Id","ProviderName","LevelDisplayName","Message","CrashIndicator"
"9/1/2026 7:02:22 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 7:04:22 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 7:06:22 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 7:06:22 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 7:23:18 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the running state.","False"
"9/1/2026 7:23:19 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the running state.","False"
"9/1/2026 7:24:00 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 7:24:01 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 7:24:01 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 7:25:20 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the stopped state.","False"
"9/1/2026 7:26:01 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 7:28:02 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 7:28:02 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 7:28:18 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the stopped state.","False"
"9/1/2026 7:45:26 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 7:45:27 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 7:45:27 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 7:47:27 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 7:49:27 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 7:49:28 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 8:04:41 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 8:04:44 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 8:04:44 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 8:06:44 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 8:08:44 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 8:08:44 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 8:12:07 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2973492254695400.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:13:34 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2973581585654800.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:15:58 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2973726287786500.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:18:30 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2973875712663100.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:19:51 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2973959760605600.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:20:54 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 8:20:55 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 8:20:55 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 8:21:08 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974035799757500.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:22:32 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974120300825300.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:22:55 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 8:24:32 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974240224503500.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:24:55 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 8:24:55 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 8:25:48 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974316460680400.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:25:54 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the running state.","False"
"9/1/2026 8:25:55 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the running state.","False"
"9/1/2026 8:25:55 AM","Application","16394","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded.","False"
"9/1/2026 8:25:55 AM","Application","16389","Microsoft-Windows-Security-SPP","Information","Grace timer has expired. Hr = 0xC004D30B","False"
"9/1/2026 8:26:25 AM","Application","16384","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2026-09-01T16:02:25Z. Reason: RulesEngine.","False"
"9/1/2026 8:26:25 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the stopped state.","False"
"9/1/2026 8:26:55 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the stopped state.","False"
"9/1/2026 8:27:49 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974436772722000.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:29:05 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974513240398400.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:30:25 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974592961407800.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:31:44 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974672369972100.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:33:04 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974752322689000.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:33:26 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the running state.","False"
"9/1/2026 8:34:40 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2974847903425700.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:37:04 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 8:37:04 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 8:37:04 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 8:38:42 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2975090067678900.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:39:04 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 8:40:00 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\E:\Tanium\Tanium Client\extensions\comply\runtime_support\temp\joval-ddc6955c8ffa26dfb82662c1\DEFAULT2975168111779200.dat was cleared updating 1 keys and creating 1 modified pages.","False"
"9/1/2026 8:41:04 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 8:41:04 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 8:44:26 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the stopped state.","False"
"9/1/2026 8:59:07 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 8:59:08 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 8:59:08 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 9:01:08 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 9:03:08 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 9:03:09 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 9:20:33 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 9:20:34 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 9:20:34 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 9:22:35 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 9:24:35 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 9:24:35 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 9:26:02 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the running state.","False"
"9/1/2026 9:26:02 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the running state.","False"
"9/1/2026 9:28:05 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the stopped state.","False"
"9/1/2026 9:28:21 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the running state.","False"
"9/1/2026 9:30:23 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the stopped state.","False"
"9/1/2026 9:31:43 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the running state.","False"
"9/1/2026 9:35:00 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the stopped state.","False"
"9/1/2026 9:37:58 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the stopped state.","False"
"9/1/2026 9:38:06 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 9:38:06 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 9:38:06 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 9:40:07 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 9:42:07 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 9:42:07 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 10:02:10 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 10:02:10 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 10:02:11 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 10:04:11 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 10:06:11 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 10:06:11 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 10:14:34 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the running state.","False"
"9/1/2026 10:14:34 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the running state.","False"
"9/1/2026 10:14:34 AM","Application","16394","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded.","False"
"9/1/2026 10:14:34 AM","Application","16389","Microsoft-Windows-Security-SPP","Information","Grace timer has expired. Hr = 0xC004D30B","False"
"9/1/2026 10:15:04 AM","Application","16384","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2026-09-01T16:03:04Z. Reason: RulesEngine.","False"
"9/1/2026 10:15:04 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the stopped state.","False"
"9/1/2026 10:15:35 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the stopped state.","False"
"9/1/2026 10:24:01 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","False"
"9/1/2026 10:24:02 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the running state.","False"
"9/1/2026 10:24:02 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the running state.","False"
"9/1/2026 10:26:02 AM","System","7036","Service Control Manager","Information","The WMI Performance Adapter service entered the stopped state.","False"
"9/1/2026 10:28:02 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the running state.","False"
"9/1/2026 10:28:02 AM","System","7040","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","False"
"9/1/2026 10:28:03 AM","System","7036","Service Control Manager","Information","The Background Intelligent Transfer Service service entered the stopped state.","False"
"9/1/2026 10:29:03 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the stopped state.","False"
"9/1/2026 10:30:43 AM","System","1500","Microsoft-Windows-GroupPolicy","Information","The Group Policy settings for the computer were processed successfully. There were no changes detected since the last successful processing of Group Policy.","False"
"9/1/2026 10:30:54 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the running state.","False"
"9/1/2026 10:30:55 AM","System","7036","Service Control Manager","Information","The Windows Modules Installer service entered the running state.","False"
